sq_feet,dt_dist,color,pool,blue,green,rent
1549.514631,5.03,Green,0,0,1,1119.457727
1709.099268,4.039046227,Green,0,0,1,1169.710152
1611.768783,3.75154502,Blue,0,1,0,1106.276075
1278.830054,4.763802798,Red,0,0,0,806.6172687
1671.635917,4.134658657,Blue,0,1,0,1108.528094
1062.586177,2.564085701,Green,0,0,1,1014.099449
1799.596052,4.922706454,Green,0,0,1,1292.361291
1616.043888,3.693144642,Red,0,0,0,1154.014332
1314.483742,3.230633721,Red,0,0,0,956.226656
1359.521053,3.461102674,Red,0,0,0,821.6927856
1708.993339,3.367546582,Green,0,0,1,1228.464622
1437.820696,4.61,Green,0,0,1,1221.589611
1504.553616,3.628979138,Blue,0,1,0,1057.039651
1585.576984,5.286539582,Green,0,0,1,1010.366956
1588.214821,2.83236446,Blue,0,1,0,1240.006637
1544.291986,3.722708602,Blue,0,1,0,1227.300745
1521.520332,5.318181314,Red,0,0,0,913.4941014
1575.053226,4.687375652,Green,0,0,1,1118.9264
1497.954876,5.520634923,Green,0,0,1,1244.467362
1517.186211,4.758843758,Blue,0,1,0,1100.522097
1428.103581,4.120757159,Blue,0,1,0,865.3771831
1785.994508,4.784772826,Blue,0,1,0,1269.030405
1228.200452,2.435048427,Red,1,0,0,1005.362525
1592.720607,3.513829886,Red,1,0,0,1191.675896
1683.483483,4.282196761,Red,0,0,0,1011.070726
1513.407449,3.737119796,Blue,0,1,0,1094.136203
1425.941118,4.690114847,Red,0,0,0,876.7472577
1624.827973,4.654961721,Green,1,0,1,1122.98577
1472.84842,4.439975039,Blue,0,1,0,965.2249207
1293.430989,3.204430884,Blue,0,1,0,907.2684813
1703.471744,5.77,Red,0,0,0,838.5032257
1534.64307,3.297415773,Blue,0,1,0,1141.348242
1470.200211,4.07,Red,1,0,0,1244.677263
1284.847269,3.777875129,Blue,0,1,0,912.7051956
1301.402846,3.016449556,Red,0,0,0,852.1160415
1470.818613,4.496942497,Red,1,0,0,1122.281194
1567.16179,4.9,Red,0,0,0,1003.914265
1300.638317,2.755879714,Red,1,0,0,1002.73434
1452.984195,3.897656857,Blue,0,1,0,1198.145397
1348.782444,5.270260491,Red,0,0,0,735.3064661
1356.344321,4.427503819,Blue,0,1,0,865.5997304
1528.21892,3.119738948,Red,1,0,0,1278.390918
1713.061055,3.4,Green,1,0,1,1408.411941
1756.77349,3.729059931,Blue,0,1,0,1090.312356
1366.636961,3.83,Green,0,0,1,1041.841301
1624.756657,5.16017326,Blue,0,1,0,789.6048071
1694.504715,3.684375839,Green,0,0,1,1198.823377
1449.559119,3.702637826,Blue,0,1,0,904.2880428
1509.756429,3.839192774,Green,0,0,1,1104.960504
1539.746652,3.973794918,Green,0,0,1,987.0794802
1583.931336,2.951177145,Red,0,0,0,975.8183922
1545.738198,4.009745911,Red,0,0,0,989.2148971
1637.03706,4.03604115,Red,0,0,0,1069.402851
1535.747409,3.934141764,Red,0,0,0,1033.32898
1460.875097,3.124019207,Red,0,0,0,1070.010911
1681.439817,4.324435098,Red,0,0,0,1057.809464
1498.854742,4.482562834,Blue,0,1,0,1052.857358
1253.354456,3.728291277,Blue,0,1,0,908.9088596
1244.895048,2.427826736,Blue,0,1,0,1016.4651
1535.561476,4.970707415,Red,0,0,0,973.8728844
1412.287698,3.637518361,Blue,1,1,0,1427.622001
1588.649312,4.166297772,Red,1,0,0,1172.704382
1424.807226,5.024970067,Green,0,0,1,979.3451789
1614.092075,3.38,Red,0,0,0,968.6848938
1519.475797,3.950406668,Green,0,0,1,1227.787758
1447.994264,2.757992146,Red,1,0,0,1243.40463
1391.434532,4.482322868,Green,1,0,1,1192.69966
1530.717948,4.55753951,Blue,0,1,0,990.5009981
1550.619266,4.516243375,Green,1,0,1,1234.533361
1570.202936,4.446174786,Red,0,0,0,835.7093186
1437.915391,3.754828783,Blue,0,1,0,1058.564928
1590.596844,5.14,Blue,0,1,0,965.8191788
1833.894064,4.21,Red,0,0,0,1136.263064
1599.405425,4.942927636,Red,0,0,0,986.5270809
1344.981276,4.503911736,Red,0,0,0,870.5037033
1460.474039,4.314786791,Red,0,0,0,831.3498915
1376.151493,4.553962041,Blue,0,1,0,955.2636245
1341.04636,4.462424175,Blue,0,1,0,886.0990283
1778.491475,4.565112344,Red,0,0,0,1011.95055
1637.219188,3.641212326,Red,0,0,0,1084.000126
1415.951833,4.426442422,Green,0,0,1,973.5421178
1354.882992,3.804011683,Red,0,0,0,1096.251606
1536.715845,4.72388234,Green,1,0,1,1196.261683
1429.360419,5.189171946,Green,0,0,1,992.4621772
1696.861588,4.210159657,Blue,0,1,0,1234.841026
1504.426775,3.964614971,Green,0,0,1,952.614057
1512.277542,4.624624809,Blue,0,1,0,1078.52219
1285.633669,3.661725594,Green,0,0,1,1005.754275
1384.093089,4.58,Red,0,0,0,882.0858888
1598.359165,4.125926617,Red,0,0,0,953.8076967
1318.265904,3.420590603,Blue,0,1,0,945.9679312
1326.337555,3.903803567,Red,0,0,0,762.132388
1396.456602,4.661314545,Green,0,0,1,1066.999277
1439.040808,3.325378353,Red,1,0,0,1277.185331
1488.527945,3.917387576,Red,0,0,0,1020.20406
1621.303749,4.440822251,Red,0,0,0,1195.372505
1376.975795,4.102803627,Red,0,0,0,912.6986125
1716.53638,4.65,Blue,0,1,0,1168.425553
1639.792952,3.741521912,Red,0,0,0,956.5353169
1668.639314,2.868455434,Blue,0,1,0,1293.522893
1454.45,3.791125693,Red,1,0,0,1066.277959
1479.937627,4.141964349,Red,0,0,0,1018.863378
1624.659713,4.660246146,Blue,0,1,0,1108.98927
1553.633486,5.433966484,Blue,0,1,0,859.6077477
1580.031171,4.564612326,Blue,0,1,0,1144.771195
1692.615596,3.698608627,Blue,1,1,0,1431.582245
1336.375713,5.134049054,Red,0,0,0,769.142537
1580.103767,3.969554986,Blue,1,1,0,1398.93484
1535.121728,3.942681506,Blue,1,1,0,1207.939175
1364.831256,5.300639999,Red,0,0,0,596.8681377
1532.802017,4.891614042,Red,0,0,0,921.9901401
1405.595022,5.003258131,Red,0,0,0,794.4035848
1586.935242,3.5,Blue,0,1,0,1073.757146
1587.762837,5.49358894,Red,0,0,0,952.577127
1495.098192,3.342635036,Red,1,0,0,973.8847781
1335.68971,4.669609739,Red,1,0,0,1140.291072
1375.189861,5.425000818,Red,0,0,0,777.617474
1587.385021,4.361443412,Blue,0,1,0,1077.009388
1178.936396,3.955698595,Red,0,0,0,434.8329831
1163.65269,4.521059003,Red,0,0,0,713.6658845
1445.039162,4.386222453,Red,1,0,0,1144.218989
1430.158182,4.914812763,Blue,0,1,0,1019.178888
1595.94759,3.459062469,Red,0,0,0,1076.920036
1666.745975,4.341735908,Blue,0,1,0,1050.368644
1625.428798,4.728846265,Green,0,0,1,1047.945777
1490.840352,2.903392724,Blue,0,1,0,1255.311219
1636.201057,5.199673288,Red,0,0,0,991.6550726
1470.744567,5.08,Red,0,0,0,813.2169871
1485.483507,2.818204559,Red,0,0,0,1005.416906
1656.296764,5.229285772,Red,0,0,0,999.4560424
1630.430813,4.097330025,Red,1,0,0,1167.465688
1616.828515,5.305635086,Red,0,0,0,1150.409981
1521.79,4.953347114,Red,0,0,0,884.9402864
1762.836768,4.47,Blue,0,1,0,1267.479515
1317.601681,3.789106004,Green,0,0,1,862.0391467
1315.911457,5.453086573,Blue,0,1,0,599.5853252
1658.760722,4.278624919,Red,0,0,0,949.4817326
1489.852605,4.19458398,Blue,0,1,0,1072.752988
1584.68642,5.06,Green,0,0,1,1080.632623
1309.679774,4.869384153,Blue,0,1,0,1002.810322
1306.189526,4.46,Red,0,0,0,1031.956519
1524.654215,3.99,Blue,0,1,0,1170.900258
1640.210529,4.237678369,Blue,0,1,0,1429.003067
1581.502266,4.080650498,Red,0,0,0,964.2681323
1227.99779,3.820676598,Red,1,0,0,1065.358938
1545.612743,4.085789896,Blue,0,1,0,1197.440878
1551.031488,4.378257781,Red,0,0,0,1058.484874
1538.250453,5.511890641,Blue,0,1,0,868.2405172
1590.423933,4.8218991,Red,0,0,0,1135.944799
1283.214993,4.325325745,Red,0,0,0,682.0780004
1442.473341,3.928423526,Red,1,0,0,1002.987579
1662.694821,3.322109153,Green,1,0,1,1674.137748
1439.271027,4.095823161,Red,0,0,0,925.7810567
1636.971072,3.592350435,Green,0,0,1,1322.644611
1517.938413,2.954647044,Red,1,0,0,1169.863973
1565.03837,4.480019047,Red,0,0,0,787.3736906
1486.313035,5.208826097,Red,0,0,0,818.9372451
1531.789186,5.373785359,Red,0,0,0,950.4072279
1484.425787,4.075655748,Blue,0,1,0,1245.212725
1401.55623,5.209068893,Red,0,0,0,847.1502205
1471.012024,4.610057156,Green,0,0,1,1032.053056
1097.84439,2.933363635,Red,0,0,0,891.8971307
1580.099047,3.461877762,Green,1,0,1,1317.008948
1865.72454,4.09,Blue,0,1,0,1301.792936
1744.163586,4.904063765,Green,1,0,1,1471.106977
1383.828576,4.43,Red,0,0,0,853.7268951
1704.71,5.147884386,Red,1,0,0,1288.244287
1522.676798,4.642740678,Blue,0,1,0,954.510409
1512.700725,4.268580378,Red,0,0,0,802.9692562
1405.352668,3.695027218,Red,0,0,0,799.0558204
1142.977032,4.88219189,Red,0,0,0,501.6174498
1294.356372,4.322246273,Red,0,0,0,887.2863627
1451.53651,4.080035636,Red,0,0,0,898.0773349
1473.61,4.291955724,Red,0,0,0,822.521879
1507.331071,3.321741672,Blue,0,1,0,1080.959453
1711.123394,4.388907458,Blue,0,1,0,1287.682771
1430.06084,3.915225976,Red,0,0,0,777.6893003
1422.007913,6.144728498,Red,0,0,0,742.7893175
1185.50046,4.015363766,Blue,0,1,0,835.0267706
1428.20775,4.729042367,Blue,0,1,0,1042.489255
1692.847665,5.38,Red,0,0,0,932.6835902
1719.061634,4.147383899,Red,0,0,0,983.1184343
1600.793842,5.115748625,Red,0,0,0,864.8361313
1642.841373,4.083309885,Red,1,0,0,1180.869832
1778.830814,5.029113921,Blue,0,1,0,1240.183647
1599.625379,3.898940869,Red,0,0,0,969.987066
1237.789095,3.999828409,Red,0,0,0,573.2513609
1749.477385,4.794686339,Red,0,0,0,1091.418964
1435.206187,4.168036977,Green,0,0,1,991.3191762
1512.730635,4.724039552,Blue,1,1,0,1141.861264
1455.525882,3.4593885,Red,1,0,0,1070.40542
1619.839012,5.050944555,Red,0,0,0,920.5687163
1689.39065,3.122890147,Red,0,0,0,1106.996464
1708.314567,4.918516064,Red,0,0,0,942.6360926
1397.186405,4.640582473,Red,0,0,0,777.8348326
1500.436183,3.96860773,Red,0,0,0,974.8391465
1377.889624,3.309608889,Green,0,0,1,1100.96808
1437.884478,4.739253009,Green,0,0,1,950.0975666
1729.936784,4.965297635,Red,0,0,0,853.8226116
1307.415754,4.765588314,Blue,1,1,0,1019.777303
1455.413278,4.235171057,Green,0,0,1,1043.443874
1631.957289,3.289912962,Green,0,0,1,1214.90773
1103.166835,3.527083823,Blue,0,1,0,706.1053128
1667.387732,3.587670199,Blue,0,1,0,1234.534162
1335.564795,4.26,Red,1,0,0,1143.012386
1702.498881,4.796061679,Blue,0,1,0,1181.016492
1357.781663,5.108564386,Red,0,0,0,762.3307439
1392.195728,3.834982258,Blue,1,1,0,1165.187861
1339.935813,2.626210283,Blue,0,1,0,867.5570716
1651.35,3.630683392,Blue,0,1,0,1351.155938
1417.798959,4.82133252,Red,1,0,0,1112.803632
1543.614649,5.6011415,Red,0,0,0,954.2612208
1332.848877,4.508138163,Red,0,0,0,971.6927785
1184.941853,4.377186272,Red,0,0,0,691.3791934
1705.897608,4.596550974,Red,0,0,0,1102.807683
1512.50992,4.422744758,Red,1,0,0,1264.093399
1720.017519,3.14,Green,0,0,1,1240.279309
1480.06155,4.005604138,Blue,1,1,0,1102.92527
1341.670859,3.519922231,Red,0,0,0,1051.972872
1197.899623,4.254630273,Blue,0,1,0,932.1596153
1518.671983,4.54,Red,1,0,0,1078.795839
1421.585024,4.00215184,Blue,0,1,0,869.8982899
1493.920682,4.187533874,Blue,1,1,0,1376.806632
1356.208414,3.298581297,Green,1,0,1,1177.86604
1519.292241,4.424878748,Blue,0,1,0,984.2090805
1489.940954,4.097685209,Red,0,0,0,900.7591196
1671.46,3.590526935,Blue,0,1,0,1240.66529
1524.759262,3.800788551,Blue,0,1,0,1039.101407
1310.582668,2.956702828,Blue,0,1,0,860.6542633
1435.561287,4.159528608,Red,0,0,0,941.9314247
1417.480081,4.0640674,Red,0,0,0,852.6907289
1522.846604,4.253542993,Red,0,0,0,914.4048732
1379.17937,4.143700613,Red,0,0,0,1021.790977
1689.970797,4.977905011,Red,0,0,0,1192.308241
1476.17857,4.67,Red,0,0,0,1057.741994
1259.981748,4.248611981,Red,0,0,0,767.9349427
1263.72667,3.55236961,Green,0,0,1,805.9517923
1270.892659,2.926981948,Blue,0,1,0,867.6580276
1660.91687,4.758606006,Red,0,0,0,1070.641459
1448.819736,4.834602938,Red,0,0,0,771.2534204
1366.879628,4.119397016,Blue,0,1,0,1104.514579
1439.357736,5.119887629,Red,1,0,0,1341.07169
1605.671227,2.889184468,Blue,0,1,0,1279.18888
1536.105175,4.373176588,Green,0,0,1,1053.764333
1632.868995,4.668571983,Red,0,0,0,848.2109356
1204.881822,5.168701732,Green,0,0,1,710.0608082
1663.502914,4.446692246,Red,0,0,0,1106.788969
1327.338179,3.920040372,Red,0,0,0,999.1859386
1525.189623,5.052549778,Blue,0,1,0,1210.890161
1572.296915,4.28,Blue,0,1,0,1002.654548
1493.072813,3.740290341,Green,0,0,1,1227.898779
1386.633683,3.88,Blue,0,1,0,928.6533708
1359.18,4.214904784,Blue,0,1,0,948.7346751
1615.275566,4.250739252,Red,0,0,0,1038.850374
1569.705134,2.919978126,Blue,0,1,0,1141.528607
1481.311318,4.477236497,Red,0,0,0,945.6186629
1458.770642,4.095184924,Blue,0,1,0,1015.725567
1491.342688,4.801860673,Blue,0,1,0,926.4513292
1561.07,5.512850166,Red,0,0,0,941.7027577
1351.289926,5.255660385,Blue,1,1,0,1079.321828
1192.632483,4.109127324,Red,0,0,0,748.7479555
1579.25389,2.563984338,Green,0,0,1,1101.667747
1411.033184,3.916762365,Red,0,0,0,899.6835726
1101.818732,3.542692021,Blue,0,1,0,978.410363
1404.137723,3.100810409,Blue,0,1,0,1055.107186
1375.832912,5.028773169,Blue,0,1,0,884.7735052
1600.927185,4.260169979,Red,1,0,0,1124.402055
1723.433554,5.261134581,Blue,0,1,0,1226.24173
1437.587257,4.291846979,Red,1,0,0,925.7397566
1487.257118,4.697187275,Red,1,0,0,1043.578114
1551.262612,5.289346455,Red,0,0,0,946.9652317
1442.954713,3.445649466,Blue,0,1,0,972.7929091
1527.548009,4.743460016,Red,0,0,0,1067.353355
1933.663849,3.838835759,Blue,0,1,0,1458.49981
1469.592008,4.533010087,Red,0,0,0,794.8156228
1326.337194,3.65827253,Red,0,0,0,938.1732719
1415.281881,3.862496015,Red,1,0,0,1031.802959
1343.912786,4.214387766,Red,0,0,0,762.2221571
1603.535713,3.98413276,Blue,0,1,0,1133.065679
1641.617102,5.70334294,Blue,0,1,0,1026.252999
1423.493413,3.994180399,Blue,0,1,0,1051.967075
1564.008506,2.87,Red,0,0,0,1079.885177
1450.329916,4.591310765,Blue,0,1,0,932.058116
1471.720653,5.545528722,Green,0,0,1,950.8503845
1353.592072,3.883718754,Red,0,0,0,767.7527282
1583.375752,4.603422523,Red,0,0,0,870.3772531
1593.25295,3.262803044,Blue,0,1,0,1203.998819
1612.493792,4.46297533,Blue,0,1,0,1042.936115
1645.740941,3.145832394,Blue,0,1,0,1260.875556
1723.603625,5.019442984,Red,0,0,0,998.5276401
1635.211333,2.559126172,Red,1,0,0,1236.232696
1402.780277,5.250816015,Red,0,0,0,746.2326146
1452.376843,4.598845967,Green,0,0,1,969.6566102
1636.930899,5.052480197,Red,0,0,0,1008.566112
1560.163066,4.76,Red,0,0,0,1076.414884
1652.611924,1.688217858,Blue,0,1,0,1293.097035
1374.089869,4.974877514,Red,0,0,0,883.7774624
1567.708529,4.317863738,Red,0,0,0,964.2425644
1436.559465,4.968360059,Green,0,0,1,1016.218385
1628.159737,3.869860811,Red,0,0,0,1017.491615
1342.586726,3.856522103,Red,0,0,0,683.5322835
1398.251015,2.45007547,Red,0,0,0,762.23443
1331.86541,4.342054644,Red,0,0,0,921.0114802
1375.916897,4.915449761,Red,0,0,0,717.1035393
1607.026849,3.341011427,Blue,0,1,0,1101.685318
1560.152704,3.243114679,Green,0,0,1,1219.904046
1487.440664,3.780927625,Green,0,0,1,982.5638842
1589.096639,4.570800568,Blue,0,1,0,1316.274657
1463.578386,4.68411309,Red,0,0,0,810.1622495
1665.746822,3.715658763,Red,1,0,0,1212.833571
1451.218779,4.959915575,Blue,1,1,0,1041.686575
1458.474385,3.970212417,Red,0,0,0,893.3319537
1300.602115,3.968245448,Blue,0,1,0,1071.331999
1410.440472,3.805803183,Blue,0,1,0,866.4039755
1727.214241,4.340527783,Red,0,0,0,1166.070655
1473.760319,4.533783543,Green,0,0,1,866.4845922
1548.045272,5.028131956,Blue,0,1,0,1127.875259
1462.509184,3.417152156,Blue,0,1,0,1024.548036
1619.659359,4.904501967,Red,1,0,0,1131.057617
1449.483633,5.82,Red,0,0,0,966.3484069
1360.044214,4.601148119,Red,0,0,0,953.0971548
1458.444509,3.621302305,Green,0,0,1,1125.056084
1389.32113,3.606956662,Red,0,0,0,729.1225303
1604.358314,4.05,Blue,0,1,0,1121.468342
1274.837907,3.4,Red,0,0,0,807.4067238
1610.078696,3.00098707,Red,0,0,0,1099.952056
1388.602433,3.995248357,Blue,0,1,0,1106.711586
1527.164218,4.006147578,Green,0,0,1,1133.88434
1466.468809,4.37,Red,0,0,0,1017.878154
1538.527793,4.02,Red,0,0,0,941.6552247
1305.09781,4.148566637,Green,0,0,1,924.8193808
1464.249074,4.450936023,Blue,1,1,0,1331.960513
1477.894443,4.875419844,Blue,0,1,0,1020.794672
1845.754234,2.747506467,Red,0,0,0,1251.666396
1636.893001,4.731663887,Blue,0,1,0,1117.161832
1685.818521,5.256054346,Red,0,0,0,1065.028883
1523.19,5.75,Red,0,0,0,757.5227482
1490.814933,4.602798722,Blue,1,1,0,1062.111133
1505.187129,4.668597076,Blue,0,1,0,1121.71973
1467.444986,4.134181951,Red,0,0,0,964.4322788
1500.32202,3.373278487,Red,0,0,0,873.9593481
1440.635869,4.596456179,Blue,0,1,0,894.2069119
1595.035827,3.177670469,Green,1,0,1,1363.005968
1433.770658,5.107659667,Blue,0,1,0,1033.776584
1552.466387,2.882979866,Blue,1,1,0,1138.468215
1405.951489,4.256828137,Blue,0,1,0,893.7963001
1650.255973,3.93,Blue,1,1,0,1301.601547
1323.701791,4.913773734,Red,0,0,0,705.1676746
1635.365728,4.32897386,Red,0,0,0,1011.114171
1634.152299,4.08,Blue,0,1,0,1266.306961
1835.951433,4.122856728,Red,0,0,0,1265.318992
1876.263814,4.067440935,Red,0,0,0,1330.21291
1579.919972,3.248375456,Red,0,0,0,957.452471
1482.775226,4.206866108,Red,0,0,0,912.8669609
1494.469072,5.218500018,Blue,0,1,0,1089.115415
1381.830465,3.948026704,Red,0,0,0,1090.936665
1541.252404,3.891584631,Red,0,0,0,983.7507561
1314.083828,4.901033171,Red,0,0,0,874.8291147
1610.465632,5.132663176,Blue,0,1,0,1092.188233
1771.31473,4.155331144,Red,0,0,0,1237.423339
1540.261177,2.95,Red,0,0,0,1127.824021
1413.272309,4.297882265,Blue,0,1,0,1047.234947
1345.27,3.478548641,Red,0,0,0,819.4062267
1875.800044,3.629449488,Red,0,0,0,1268.558947
1460.700789,4.585036198,Red,0,0,0,833.3752829
1330.537008,4.296156898,Green,1,0,1,1206.893031
1420.53,4.392421257,Red,0,0,0,891.2061169
1527.44858,4.559148376,Red,1,0,0,1274.296056
1429.361377,4.530735904,Red,0,0,0,812.0852849
1442.856722,4.508485115,Green,0,0,1,1111.993726
1362.235597,3.422094943,Red,0,0,0,821.9113602
1621.758478,5.398860366,Blue,0,1,0,988.8475315
1201.47,3.924405294,Green,1,0,1,1127.871828
1702.220802,4.287213386,Blue,0,1,0,1244.092559
1403.729116,4.287136579,Red,0,0,0,1032.639146
1551.652368,3.907812832,Green,0,0,1,1126.600036
1363.75891,3.964728937,Red,1,0,0,986.3454396
1272.973619,4.124708172,Red,0,0,0,710.2471674
1417.899108,4.664652482,Red,0,0,0,954.3949213
1347.942073,3.683957793,Blue,0,1,0,1066.843195
1408.401928,3.526630704,Red,0,0,0,831.7941337
1537.601674,3.550856081,Blue,0,1,0,1021.858583
1637.620208,5.159669624,Red,0,0,0,1056.878057
1373.037539,4.538475444,Red,0,0,0,843.732697
1586.042094,3.536844924,Red,1,0,0,1274.127809
1382.18,4.321651433,Blue,0,1,0,810.6141281
1540.401071,4.280134667,Red,1,0,0,1275.880769
1385.695201,3.338003312,Red,0,0,0,880.5318325
1833.688814,4.684505292,Green,0,0,1,1196.39512
1915.160353,3.477122668,Red,0,0,0,1220.125598
1957.911718,3.365811055,Blue,0,1,0,1379.789274
1420.981354,4.759508559,Red,1,0,0,1131.6881
1983.316296,4.610142222,Green,0,0,1,1418.405304
1398.718688,3.71108483,Blue,0,1,0,923.6672518
1371.528791,4.031119573,Blue,0,1,0,798.905827
1844.496803,4.288761834,Blue,0,1,0,1348.082189
1484.002794,4.497713738,Red,0,0,0,929.3812691
1707.582647,4.161265616,Blue,0,1,0,1165.754751
1406.665768,3.43,Blue,0,1,0,1036.606167
1649.217756,3.610465271,Red,1,0,0,1371.375033
1542.232809,3.610284828,Red,0,0,0,1041.488465
1591.236766,2.196061328,Blue,0,1,0,1138.82626
1400.184712,4.042240064,Red,0,0,0,938.5284644
1553.416039,5.290197975,Blue,0,1,0,983.3279079
1518.28418,4.371152305,Red,0,0,0,991.7178612
1345.419826,4.371141415,Red,0,0,0,946.6904554
1477.466426,3.129508428,Blue,0,1,0,1126.364913
1354.058834,4.35980311,Blue,0,1,0,1045.973705
1893.755556,5.256468835,Red,0,0,0,1154.316574
1331.980249,3.750461872,Red,0,0,0,889.8446624
1437.456966,4.457392213,Blue,0,1,0,962.1766422
1519.172488,3.523630597,Blue,0,1,0,1091.637444
1637.1376,4.13,Red,0,0,0,898.9221369
1549.283387,3.872102106,Blue,0,1,0,932.5154401
1198.441158,5.00124339,Red,1,0,0,898.1534994
1454.758539,4.647166994,Red,0,0,0,752.4126271
1625.099805,4.776816038,Blue,0,1,0,1057.697598
1483.220327,4.858454843,Blue,0,1,0,982.7026577
1674.474575,5.65996812,Red,0,0,0,998.0875426
1399.309541,4.761936306,Red,0,0,0,926.7680885
1484.57297,4.617581236,Red,0,0,0,950.1452994
1600.523924,3.725913153,Red,0,0,0,900.8409561
1661.552676,3.747146685,Red,0,0,0,1179.143342
1580.849441,4.482113395,Red,0,0,0,793.7558036
1591.196119,4.011383736,Blue,0,1,0,1121.880535
1554.283897,3.55,Blue,0,1,0,1249.019501
1467.382592,3.336659706,Blue,0,1,0,1106.170186
1458.627711,3.921264239,Red,0,0,0,878.3041835
1350.905785,4.207512742,Blue,0,1,0,919.0959009
1458.072174,4.713924284,Green,0,0,1,994.757226
1731.162929,3.947381956,Red,0,0,0,1050.821208
1656.377944,3.790013019,Blue,0,1,0,1175.459924
1589.91055,3.928956436,Blue,0,1,0,857.7970561
1623.868137,4.694928155,Red,0,0,0,1050.313107
1491.428592,4.649709233,Red,0,0,0,1016.895692
1496.07573,3.970909751,Red,0,0,0,923.3056162
1382.827962,3.867747535,Blue,0,1,0,1160.067486
1587.064861,3.980786609,Red,1,0,0,1207.00095
1594.381163,4.29,Red,1,0,0,1253.405239
1297.795405,4.448116057,Blue,0,1,0,957.4318791
1396.12215,3.41060845,Blue,0,1,0,868.7319624
1652.332402,3.748712255,Blue,0,1,0,977.9036109
1730.964009,4.494988339,Green,0,0,1,1356.076999
1595.418592,3.463233937,Red,0,0,0,1143.727129
1670.88371,3.314822682,Blue,0,1,0,1300.791786
1431.860456,3.458930258,Blue,0,1,0,800.3136094
1482.080889,2.980198786,Red,0,0,0,1137.738744
1476.144101,3.929624057,Green,0,0,1,1031.234767
1433.776091,4.113576817,Green,0,0,1,1103.639748
1548.368544,4.973727521,Red,0,0,0,1010.227026
1563.491085,5.039663207,Red,0,0,0,950.0925962
1323.82,5.2453999,Blue,0,1,0,958.5004052
1548.786632,3.85256073,Green,0,0,1,1297.817026
1495.934996,2.00630723,Blue,0,1,0,1153.209977
1148.486749,2.915999447,Blue,0,1,0,676.8981201
1363.674169,3.557666026,Blue,0,1,0,926.2053813
1627.730252,4.59874388,Blue,1,1,0,1147.558757
1445.997483,4.82950663,Blue,0,1,0,910.2027823
1415.06689,3.345455171,Red,0,0,0,1002.819557
1303.83578,4.578620501,Green,0,0,1,726.6570745
1662.367034,4.041570538,Red,0,0,0,1030.924871
1449.390273,4.49605077,Blue,0,1,0,906.3572033
1511.779454,4.219231093,Blue,0,1,0,1120.451062
1616.583804,4.469727717,Red,1,0,0,1155.690074
1367.79276,5.589633533,Green,0,0,1,915.4686657
1418.442291,4.846793751,Red,0,0,0,981.2466007
1445.588405,4.604117302,Blue,0,1,0,1095.099946
1622.195641,3.342907856,Blue,0,1,0,1358.262494
1428.866614,4.572450962,Red,0,0,0,914.9054341
1535.772579,3.462610697,Green,0,0,1,1014.937145
1471.371719,4.325403945,Red,0,0,0,896.8668661
1714.404753,4.629968021,Blue,0,1,0,1206.032123
1853.599955,4.20284657,Red,1,0,0,1518.98953
1481.785082,4.503156667,Blue,0,1,0,1097.196947
1507.336142,3.368327127,Red,0,0,0,1154.935585
1398.284107,4.113543037,Red,1,0,0,1020.627808
1552.46,4.583350587,Blue,0,1,0,1122.734114
1399.997457,4.57,Red,0,0,0,1113.160104
1597.788256,3.0435225,Red,0,0,0,1239.766531
1882.209898,5.965589398,Blue,1,1,0,1387.431211
1399.739145,5.328745354,Red,0,0,0,753.0703907
1701.208735,3.731738857,Blue,0,1,0,1346.343102
1547.959909,3.638128258,Red,0,0,0,909.1050467
1337.412969,4.032940939,Blue,0,1,0,1102.327455
1651.83525,4.2,Green,0,0,1,1218.094962
1502.60405,3.807460881,Red,1,0,0,1067.0692
1415.52,4.944543127,Red,0,0,0,867.0717629
1469.473522,4.003797984,Blue,0,1,0,1263.640571
1609.399703,3.217230084,Blue,0,1,0,1094.42364
1485.872865,3.69550564,Blue,0,1,0,862.3018316
1521.91886,4.131762358,Red,0,0,0,911.5221927
1531.865174,4.031536924,Red,0,0,0,1251.011774
1599.76,2.981848103,Green,0,0,1,1378.708189
1573.575257,3.541122266,Blue,0,1,0,1071.641824
1405.841159,5.369192292,Green,1,0,1,1198.775934
1273.29749,4.023547049,Red,0,0,0,825.3278707
1320.808613,3.95,Blue,0,1,0,926.9555697
1554.866265,4.293201037,Red,0,0,0,918.2253551
1275.133249,3.16402341,Blue,0,1,0,1066.24968
1400.59794,4.474061171,Red,0,0,0,899.1791402
1502.924846,4.923094697,Blue,1,1,0,1136.123967
1315.448724,3.677166256,Red,0,0,0,804.4678036
1536.676,3.714858696,Blue,0,1,0,1087.005366
1514.965298,3.757036424,Blue,0,1,0,1025.987775
1667.619051,2.933736458,Red,0,0,0,1002.835037
1400.830583,4.775315452,Red,0,0,0,887.9856379
1570.822152,4.871278819,Blue,0,1,0,1038.28021
1396.75746,3.775828481,Blue,0,1,0,1189.625732
1351.92581,4.995945101,Red,0,0,0,767.1911069
1481.351314,3.143773835,Blue,1,1,0,1274.64737
1408.869656,4.487061127,Red,0,0,0,713.5064314
1515.794894,4.465570674,Blue,0,1,0,1145.614881
1855.759115,4.76,Blue,0,1,0,1205.331527
1564.35724,4.340311295,Red,0,0,0,856.5029673
1547.689141,5.196526026,Red,0,0,0,1033.660899
