sq_feet,dt_dist,color,pool,blue,green,rent
1528.665519827193,3.7798650025209475,Red,0,0,0,981.0726137529878
1433.2180100741857,4.858438663404764,Blue,0,1,0,960.3306738816916
1555.6326962460225,4.195262630949061,Blue,0,1,0,1079.1797558247627
1280.2308824776915,3.850175957172757,Blue,1,1,0,1103.652819875746
1354.7614573645865,4.483414767649631,Blue,0,1,0,924.1622817727288
1631.1433355665224,4.915832714236864,Red,0,0,0,996.0086991847223
1643.2708014812808,2.646241792557542,Green,0,0,1,1267.9774714090192
1725.444776348288,2.979128154482339,Red,0,0,0,1158.8549357196848
1668.3192399511563,3.6264161195199494,Green,0,0,1,1236.502661989812
1696.7825019618879,5.239687643147175,Red,0,0,0,1025.763369215963
1690.6599479884126,4.985352834691106,Blue,0,1,0,1134.1943218573333
1679.244266853417,4.924740280430987,Blue,0,1,0,1129.2339727758424
1737.5195177967803,4.447580207870073,Blue,1,1,0,1393.8846520642423
1746.8090588325633,4.53752090467892,Red,0,0,0,1095.8902959488482
1383.4955361637146,4.095379557507174,Red,0,0,0,863.6778974392415
1542.119298998299,5.021830635977372,Red,0,0,0,928.3919774999406
1394.1965974061175,3.7506965069763503,Red,0,0,0,888.4027928354647
1413.5650843098829,4.4658600636960575,Blue,0,1,0,966.2025558321151
1488.4189302032914,5.256892152513221,Red,0,0,0,879.048643516643
1384.3201509458422,4.533232643139988,Green,0,0,1,992.36247350509
1531.1897492490493,4.140492416193991,Green,0,0,1,1114.808203664635
1592.6590304312654,2.460527664209905,Green,0,0,1,1241.8349380913905
1609.025734392232,3.6536877235938356,Blue,1,1,0,1343.6336278948706
1356.5938171489802,4.256547985638586,Blue,0,1,0,936.7882727223566
1302.161340721155,4.122673706075544,Red,0,0,0,805.3792532010314
1346.3842504463232,4.350961697453828,Red,0,0,0,824.9208904397349
1568.0096092582148,3.4935674233664873,Green,0,0,1,1172.928355312426
1407.2531972313293,3.869374812471261,Red,0,0,0,891.6084974383675
1475.0351208017557,2.7345463771690013,Blue,0,1,0,1095.797265702779
1458.4134846632726,3.9541416107624725,Blue,0,1,0,1023.1823587261672
1331.4030770820625,3.7735923401844786,Red,0,0,0,843.3025369482198
1706.29459505956,4.133937870019555,Green,0,0,1,1237.7093230407143
1572.638664344024,4.17971787011878,Red,1,0,0,1191.8611715348777
1262.8722091813147,4.528382652320503,Blue,0,1,0,857.591413810895
1585.3844626616537,3.884458579845276,Red,1,0,0,1215.5461948708937
1462.572148723154,5.052722343193233,Blue,0,1,0,971.1643869465462
1636.8516001909468,4.867486729889364,Blue,0,1,0,1102.4217836391945
1448.734637609407,5.331450379744833,Green,0,0,1,997.541727339343
1533.2754805032255,4.6723099844509735,Red,0,0,0,939.6773371297091
1892.6621139652013,3.329432021362501,Red,0,0,0,1258.3918787075158
1506.5570233948981,3.192969408477502,Red,0,0,0,994.9414459525535
1701.155133868297,4.353188230619528,Red,0,0,0,1073.1491821768313
1557.3047665022534,4.232596542438726,Green,0,0,1,1128.483509429641
1654.829849823661,3.6569698359302416,Blue,0,1,0,1175.5324030800507
1520.835305375891,3.8832733008419775,Blue,0,1,0,1070.4210487210248
1534.6640018434073,4.966424544679864,Red,0,0,0,925.9435740563919
1736.9398926801218,3.28585671584519,Red,1,0,0,1351.5650890838258
1439.352099008666,4.16842636573686,Blue,0,1,0,999.1251510192233
1280.1300046310125,3.3130239798192163,Blue,0,1,0,930.4398042507479
1540.0145016324639,3.071584722365612,Red,0,0,0,1024.4309150244442
1413.7791465612236,3.1031944994293736,Blue,0,1,0,1034.4856776213878
1430.8226201379566,4.651912824407679,Blue,0,1,0,968.9801928761855
1562.3702855495494,3.0141972448854446,Blue,0,1,0,1142.9493376404123
1691.0362809796954,3.6890586149782667,Blue,1,1,0,1399.2724659368735
1548.1852407635733,4.148800778844659,Red,0,0,0,976.2896295922684
1267.3634747703693,4.507994175481114,Red,0,0,0,761.7547235652028
1212.311706359836,5.114166782224799,Red,0,0,0,692.9098553406452
1615.706123577425,3.047021323259638,Green,0,0,1,1228.6432203412155
1648.255773781434,3.153266347914216,Green,0,0,1,1246.1157242512932
1375.2928851684903,4.929921243023061,Blue,0,1,0,916.2089574667901
1436.8909779747144,4.435849235002211,Blue,0,1,0,984.0312228321893
1576.3838974299795,4.165881446588657,Blue,0,1,0,1095.1746558715527
1275.3385728994276,3.914110516422155,Blue,0,1,0,897.0314752084915
1428.934919595837,4.862256138270141,Red,0,0,0,857.1416368035789
1610.6600683130696,5.369714894853472,Green,0,0,1,1108.976303076475
1318.20400694419,4.498427224807345,Red,1,0,0,997.8214436205658
1441.283618527716,4.072255141536126,Red,0,0,0,905.2857758925948
1344.2452487268285,4.53448922427373,Blue,0,1,0,914.2472128950935
1336.1606621330777,4.336693845070371,Red,0,0,0,818.4777712396358
1334.3657954441069,3.5726255633429607,Blue,0,1,0,955.4247786437269
1183.462096561944,3.009558725638628,Red,1,0,0,977.9455313114294
1579.2562609005208,4.945541207390908,Red,0,0,0,958.202322260819
1541.6551779626043,4.503874866813152,Red,0,0,0,953.9648812331652
1608.568160348394,3.8688303806902176,Green,0,0,1,1182.5561932093647
1490.2070611449824,3.5684896310383314,Blue,0,1,0,1064.7204612495711
1552.9073966434278,5.74874288419219,Red,0,0,0,899.59803344079
1566.1878999499227,3.9331704467058293,Red,0,0,0,999.6730076296543
1566.739597886342,4.9898038939552345,Blue,1,1,0,1247.2275238226775
1472.7526226667283,4.08684154534587,Blue,1,1,0,1226.5847585994163
1246.3466130396598,4.832294464189505,Green,0,0,1,880.8279059182867
1528.2343031271346,2.9235976386766342,Blue,0,1,0,1123.5841302551626
1387.707880721112,3.6314687161574275,Red,0,0,0,889.8220806969068
1465.1288603842095,3.323942608960446,Red,0,0,0,959.3930718209242
1461.9898929104165,5.008412089818249,Red,0,0,0,872.9723205463793
1524.6565600396998,4.36719465141725,Blue,0,1,0,1048.899859456927
1465.9507025717044,4.245494227354603,Blue,0,1,0,1013.8907804324629
1440.6998113022873,3.737069356020462,Blue,0,1,0,1021.636400110578
1587.6781865936807,3.5121092611774887,Red,0,0,0,1035.769267556702
1422.5751672443985,3.9949474995620426,Red,0,0,0,896.0552420929768
1308.531185637351,4.852170303218331,Red,0,0,0,773.363314785229
1416.2291965759598,5.125884933431192,Red,0,0,0,835.066190931612
1528.9743770310286,4.065391545160075,Red,0,0,0,967.0124866637162
1537.9184036612444,4.785617751237973,Green,0,0,1,1087.2619950009723
1642.6146683237557,3.89236399550993,Red,0,0,0,1055.2120680511323
1471.838492986056,4.5121493759992415,Green,0,0,1,1054.679476290277
1644.2891540323851,4.087558260350161,Red,0,0,0,1046.6244948051615
1561.418179523889,4.990870039617509,Blue,0,1,0,1043.4492236858468
1443.7735621890488,3.884833079320657,Red,0,0,0,916.3998395663014
1443.5530293056702,5.116143458112455,Green,1,0,1,1204.6799476083463
1443.104097883379,4.513618696528828,Blue,0,1,0,984.4919336919238
1388.138449072254,3.0614476361304463,Blue,0,1,0,1018.6245325440552
1484.710055412508,4.368263880478375,Green,0,0,1,1070.8838447648368
1457.6313353972891,2.8209806570487137,Red,0,0,0,979.2929019256667
1504.26457006706,4.597550604897839,Green,0,0,1,1073.1076688020498
1455.282213620489,5.489724865807267,Blue,0,1,0,944.2113062439789
1304.2426747633394,3.8442463372359352,Red,0,0,0,820.7575554725408
1422.9579548256866,2.7123692480844968,Red,0,0,0,960.4521059737558
1632.4626424172052,3.7762501658183076,Red,0,0,0,1053.911341401128
1634.290181729692,4.214467663846862,Red,1,0,0,1233.279744018441
1574.7653431503325,4.707759049602755,Red,0,0,0,966.9477877250949
1468.445814126325,4.834327211811727,Red,1,0,0,1086.1957092978412
1392.5023103176347,4.528733441152716,Red,0,0,0,848.3149451647084
1526.6128008107116,4.054189746980144,Blue,0,1,0,1065.919473218491
1536.0632237843752,3.037009308516226,Green,0,0,1,1173.3937912232511
1504.960399723269,3.4421441554835797,Blue,0,1,0,1081.3650720321093
1474.6315350322488,3.0602705113576345,Red,0,0,0,979.2285489546923
1894.390675703305,3.7673290795471424,Red,0,0,0,1237.7070190149564
1544.6443335722308,3.4838990713767877,Green,0,0,1,1157.0560799317223
1491.1502517671022,4.137625600659318,Green,0,0,1,1086.9238962040056
1497.4988916543907,4.151563465304877,Blue,0,1,0,1040.6710508928297
1481.9191466690934,3.6586099686741327,Blue,0,1,0,1054.4129042346588
1615.335958188402,3.54657013675245,Green,0,0,1,1203.4066638942588
1484.297173724576,4.82659863102774,Red,0,0,0,897.678090055816
1484.7411431868195,5.590068255784585,Green,0,0,1,1009.8153874415443
1438.6837599649657,3.970915551851009,Blue,0,1,0,1008.5328543829255
1110.6763001999025,3.105672905070332,Red,0,0,0,722.1897648864151
1495.3844777559634,3.477964700334547,Blue,0,1,0,1072.870899412447
1551.5848747627142,2.997463086243785,Red,0,0,0,1036.2362580217107
1617.1717021128284,3.015522863359586,Blue,0,1,0,1181.2440483110004
1550.07799166635,4.031984418734084,Red,0,0,0,983.4553732297408
1758.195035787473,4.33796700227794,Red,0,0,0,1113.8381749373339
1505.792845585499,4.457271127687323,Blue,0,1,0,1031.191435525483
1674.0475687741161,4.506492631124713,Red,0,0,0,1046.5086665856456
1387.66193573872,3.511655851349573,Blue,0,1,0,995.7805624496252
1582.2492547361753,3.8539057039115523,Red,1,0,0,1214.8791931197452
1527.995881573518,4.6095063344056,Blue,0,1,0,1039.1218003811825
1412.610883546171,4.6165296622163705,Red,0,0,0,858.001135371501
1529.023010837094,4.039860569343587,Red,0,0,0,968.3230791187864
1533.8799800741028,3.5436877229235932,Green,0,0,1,1146.531599905692
1443.747080373538,3.1775626491184443,Red,0,0,0,951.7448238055542
1285.2852038403562,4.579390754216048,Blue,0,1,0,870.7301049774469
1590.2761684229692,4.3646582756863905,Blue,0,1,0,1094.960404111759
1473.806269338784,4.4876453091264725,Green,0,0,1,1057.282123080825
1635.0408943320544,4.882088784707422,Red,0,0,0,1000.424186797067
1504.460520811321,3.831362801812252,Red,0,0,0,961.5542244773121
1551.7862746640208,4.617832140611356,Red,0,0,0,955.3587852342467
1657.4194144634562,4.247179198846864,Blue,0,1,0,1147.834630182076
1592.996816035791,4.204842951763231,Red,0,0,0,1004.855623636892
1683.2973065409133,4.612878889738799,Red,1,0,0,1247.6641700916991
1409.4094922624224,4.1293930032698745,Blue,0,1,0,980.1169944202018
1413.4943422772874,5.240332285685929,Red,0,0,0,827.4294253098045
1459.4352198959295,4.7039377737741175,Red,0,0,0,886.4077652384447
1545.9040608675614,3.433139684158034,Green,0,0,1,1160.4758583993912
1668.3247491759937,5.060285941417299,Blue,0,1,0,1114.8130273523307
1380.984161570591,4.159720466126593,Blue,1,1,0,1158.702889793084
1731.4347827079487,4.644771855287854,Green,1,0,1,1429.7657551311713
1615.2806512739244,3.8992887838652663,Red,0,0,0,1035.7320166984837
1587.9922043644497,3.712941446710207,Blue,0,1,0,1125.9474707196043
1651.7756070366022,4.219574349435311,Red,1,0,0,1245.264207453856
1751.8386951708735,4.2533109043246355,Blue,0,1,0,1213.6215414033795
1771.3885418300613,5.106295331213213,Blue,0,1,0,1184.6572127203822
1665.1339358233297,3.03795238135819,Blue,0,1,0,1213.6961360084213
1464.4526486653635,4.372245792325729,Red,0,0,0,906.504564449468
1490.9642125477967,4.518778214720224,Blue,0,1,0,1017.7360380474465
1610.0368852042736,4.880302506548624,Red,0,0,0,983.0106943155604
1593.8330306626447,3.9158660888791537,Blue,0,1,0,1119.8898170198936
1697.152975918637,4.7882882131167435,Green,0,0,1,1198.5926724872086
1261.0928846160373,4.91739056581613,Blue,0,1,0,836.8954909404194
1384.992895354305,4.521344193580606,Red,0,0,0,843.4278170689832
1232.5757591335023,4.118444203036527,Blue,0,1,0,856.8808212416252
1364.1905823595905,2.9392343916289487,Red,0,0,0,907.971688070266
1446.597181561554,4.991272159034657,Red,0,0,0,863.0544191413549
1504.9422547284148,4.3732064809941145,Red,1,0,0,1134.7992542601846
1430.7177996332257,3.3230479756899136,Red,0,0,0,935.3500609587622
1913.5558579906458,5.598508198668299,Red,0,0,0,1159.5636906600369
1481.096247312208,5.271654555792681,Blue,1,1,0,1173.1846453289118
1171.4927371924741,3.544566637190089,Red,0,0,0,742.8165841752274
1344.8303399414278,3.834102572244936,Red,0,0,0,849.6761093467527
1639.9268294134592,4.410968092125815,Blue,0,1,0,1127.4003759831307
1525.4683899081108,4.689135973545261,Blue,0,1,0,1033.3710742584144
1481.6168913657,4.0870781993090475,Red,0,0,0,932.7779139905374
1545.5966055389147,4.17820416086978,Blue,0,1,0,1073.007415833751
1688.5397006492385,4.21989044524891,Red,0,0,0,1070.9832681920213
1260.3218581108356,4.090854058175495,Red,0,0,0,777.6825977688102
1446.8909132668416,5.892715699906136,Red,0,0,0,818.1878542914824
1227.8855404636433,3.7061327694476485,Red,0,0,0,774.2132398521678
1097.081069088641,4.117086625196994,Red,0,0,0,662.102417102199
1597.8496120782422,5.336844384412428,Green,0,0,1,1101.652509234148
1583.7153888710843,4.13692915427156,Red,0,0,0,1001.754314496181
1495.4884804825097,3.5304694226042774,Blue,0,1,0,1070.3184652075429
1563.159581727491,3.9377034537107187,Green,0,0,1,1147.3265345237078
1618.2639202007822,4.00845701163884,Blue,0,1,0,1132.3618935586055
1630.2929784145624,3.6744781816279537,Red,0,0,0,1057.4811758087958
1757.2054585631374,4.465303428376872,Red,0,0,0,1106.7786495753523
1740.0279516556204,4.025441295849571,Red,0,0,0,1116.7475013664555
1668.0781991647575,4.049136620491234,Red,1,0,0,1265.1979083907684
1290.5177062407492,4.507002110688763,Red,0,0,0,778.0122888340862
1364.8358988852594,3.4523728569921714,Blue,0,1,0,982.7664863700728
1460.4666062512172,4.269460902644172,Red,0,0,0,908.8535792436433
1531.8320181143497,4.481896448982488,Red,0,0,0,948.1875902309203
1346.220121612656,4.975086084045846,Red,0,0,0,793.5997809265666
1422.7253557201905,5.063357235243826,Red,0,0,0,842.7398872419419
1499.2860125174923,3.0909734668657025,Blue,0,1,0,1094.9515354189593
1505.4730714729476,2.8259286687770615,Red,0,0,0,1012.5347165922102
1715.7323881471696,4.728601506359117,Green,0,0,1,1214.5825963850627
1241.6675734588482,3.4352036528891086,Blue,1,1,0,1097.4071187767381
1258.4178295568217,4.038262468782084,Green,0,0,1,928.979357250671
1649.570093138107,4.381143749265996,Blue,1,1,0,1335.6418777333752
1808.3529563431841,4.045472904092179,Green,0,0,1,1313.5734242356198
1313.7666464461536,3.671141919710761,Red,0,0,0,836.0795565267695
1734.8788485703535,3.8863324170534685,Red,0,0,0,1120.098573146574
1426.8088026811304,4.818402892707705,Red,0,0,0,857.8460172414059
1688.2184559791913,4.152137676453883,Red,0,0,0,1074.1460353627394
1550.2482520376564,4.048098177067539,Red,0,0,0,982.7688675729825
1352.2421142873395,4.367043642974294,Red,0,0,0,828.2172978524227
1419.284246230636,3.1542494286698806,Green,1,0,1,1285.7865009279512
1355.2032972281881,5.121283629922969,Red,0,0,0,792.578126563583
1714.8922969058217,3.950105083677612,Blue,1,1,0,1402.9193536501944
1402.3791111696464,4.314429340982971,Blue,1,1,0,1165.943910769604
1482.598171225429,3.942495792095181,Blue,0,1,0,1040.6939302530413
1302.0237282598277,4.264579729150294,Blue,1,1,0,1098.1876233243647
1659.7894860306524,5.325244480028663,Red,0,0,0,995.5904162200234
1586.1025472896533,3.1055775719150276,Red,0,0,0,1054.992904507006
1694.01380079053,3.7496403361392003,Blue,0,1,0,1198.327643746411
1375.3816954346585,5.51646681572907,Red,0,0,0,786.9438460178072
1677.9670989499916,4.596696215639349,Red,0,0,0,1044.7421584830265
1564.1004433902724,4.398610479657846,Blue,0,1,0,1074.9397863902984
1344.8392362608326,4.136443297650567,Blue,0,1,0,934.5653005000545
1313.2215258577658,5.0568482108754536,Green,1,0,1,1116.4126575566634
1633.8212227947865,4.899012854009434,Red,0,0,0,998.7242132558788
1346.5822782104192,4.18534879733323,Blue,0,1,0,933.3401548806316
1495.303225626413,3.5007736598410153,Blue,0,1,0,1071.6735749464383
1051.4309570488942,4.892083639066567,Red,0,0,0,591.3974879808975
1355.13293449093,4.549736745489461,Red,0,0,0,821.106216869178
1406.523094056441,3.6849179029188703,Red,1,0,0,1100.3202706935654
1297.3132901262295,4.682955855346648,Green,0,0,1,923.9715103210281
1307.55360166443,4.527763657006455,Red,0,0,0,788.8993383147782
1545.4624489945138,4.671268068041186,Blue,1,1,0,1248.2603108941003
1321.437193279481,4.393325750984323,Blue,0,1,0,905.3397477464205
1210.272094950026,4.108471060389488,Red,0,0,0,741.7669134455438
1575.7965592480375,4.106316073086558,Blue,0,1,0,1097.7417878192982
1602.4224525589518,5.130547004973002,Red,0,0,0,965.1683665426161
1476.3332914546231,3.6372805626243205,Blue,0,1,0,1051.56927588702
1720.0477257735297,5.360037051275027,Green,0,0,1,1186.0315554777194
1428.45948179449,3.8043086150315535,Red,0,0,0,909.7062065045652
1573.4237479865055,4.852952084599074,Red,0,0,0,958.7490193606002
1418.8270543568283,3.8899359691775945,Red,0,0,0,898.6821395909001
1514.4378321478569,5.54925695872167,Blue,0,1,0,982.6436345674163
1666.96450222519,3.6022458317876223,Red,0,0,0,1086.7628599682519
1453.649423936269,3.147642244474474,Red,0,0,0,960.1724845316644
1630.8302819353007,4.083968823686161,Blue,0,1,0,1137.3827561704024
1463.777718210371,4.105741569560387,Blue,1,1,0,1219.3573242692403
1561.2214091980206,4.350286826151795,Red,0,0,0,975.3406451310245
1575.913353461027,4.27310610468071,Red,1,0,0,1189.4840421886834
1310.7843274592763,3.4870602174633674,Red,0,0,0,843.196018348325
1454.2659989693343,3.5717953440764285,Blue,1,1,0,1239.3964320747127
1350.7121632105675,4.697829185859841,Blue,0,1,0,910.6070549544052
1436.1526057905496,4.440149912903412,Blue,0,1,0,983.299328408214
1595.5939700554695,3.6277421529148826,Red,0,0,0,1035.5286713930843
1528.8696454390981,4.610094256067088,Red,0,0,0,939.7040390040142
1580.1451957821414,3.2355346491260297,Red,0,0,0,1044.3249045911973
1297.3424472235888,4.053481077763645,Blue,0,1,0,905.4656591683298
1317.4778850947544,3.781208423179754,Red,0,0,0,833.1740984073404
1227.4246289758198,4.2878501239730324,Red,0,0,0,744.8047340844222
1735.828342800384,3.825341132096447,Green,0,0,1,1273.8127833554465
1445.0523285334561,4.4224191465704505,Blue,0,1,0,990.4156726448966
1470.3465653024844,3.1481285019197514,Red,0,0,0,971.8361706157514
1631.7616975147807,3.87540955422046,Blue,0,1,0,1148.4627105493234
1628.1074213823501,4.2281249089692565,Red,0,0,0,1028.2689495191821
1481.8616463578333,3.6121464312840024,Red,0,0,0,956.695830886283
1557.8493919692305,3.6899405952772755,Red,0,0,0,1005.9975446145975
1358.5573308073524,3.7066621920529332,Blue,0,1,0,965.6570219624999
1370.6909368965617,3.7038398095885525,Blue,0,1,0,974.2916653481655
1598.9224977881838,4.442405037618785,Blue,0,1,0,1097.1254965707894
1721.865500053452,4.702497835625426,Red,0,0,0,1070.180958256145
1299.8061398048967,3.5103381317885063,Red,1,0,0,1034.3473912740023
1488.5115905006896,4.311594091200667,Red,0,0,0,926.3784087904494
1253.295253547301,4.289531761919922,Blue,0,1,0,862.8300893871145
1460.4482974023013,4.161860731851547,Blue,0,1,0,1014.2207715890336
1513.4445426547047,4.321946374042996,Red,0,0,0,943.3138611561435
1466.6600891920273,4.027184773847118,Red,0,0,0,925.3028237420632
1421.3566403076545,4.5063531952849045,Red,0,0,0,869.6319884511129
1362.6622667688723,3.680307908895653,Blue,1,1,0,1169.8481912934278
1155.4433628670843,4.012858345307704,Red,0,0,0,708.1674367415737
1124.6876690983502,5.0039740204330245,Blue,0,1,0,737.0826673471938
1502.1649744857489,4.095096181008327,Blue,0,1,0,1046.7606730896077
1507.3938509954146,3.4393187998649797,Green,0,0,1,1133.2097557035413
1619.7835972019993,2.8410893809250695,Red,0,0,0,1091.7940489951461
1798.5552215763184,5.076885563885876,Green,0,0,1,1255.144376909129
1598.3245775821315,4.770459390646177,Red,0,0,0,980.304234775183
1431.3961031028982,5.256902636396666,Red,0,0,0,839.1321403521954
1804.2031158761306,4.8096311958106215,Blue,1,1,0,1422.4606213227603
1571.7026106869419,3.9847392337589684,Red,0,0,0,1000.9548657929108
1516.10190584206,3.304682773895441,Green,0,0,1,1146.0371953946699
1435.909932641083,3.614442452818406,Red,0,0,0,924.4148302078377
1577.3455295260105,4.102192794201003,Red,1,0,0,1199.032230958157
1396.9623979195585,5.151906532101054,Blue,0,1,0,920.2783519386381
1662.0697169446316,3.7536298052163817,Blue,0,1,0,1175.767311600423
1983.5080901422527,4.171023405775651,Blue,0,1,0,1379.9044928107944
1808.4851090257707,3.604701776304699,Red,1,0,0,1385.7044875028043
1406.9548120437016,4.048608526181609,Blue,0,1,0,982.4379421215107
1280.2984735575503,5.395259090483759,Blue,1,1,0,1026.445976966097
1376.341666036963,4.177729615789125,Blue,0,1,0,954.5526854364177
1623.8378713611723,3.862532395618601,Red,0,0,0,1043.5598901718906
1520.0797654602654,5.180745833030735,Blue,1,1,0,1205.018544170649
1497.2436617591504,3.9111222758945505,Red,0,0,0,952.5144494366778
1356.6127835834534,3.4098311373647094,Blue,0,1,0,979.1373916401819
1447.0638992996164,4.496061280560974,Blue,0,1,0,988.1416654816829
1524.7938286850688,4.890283237889546,Red,0,0,0,922.8415181850709
1497.9536141847555,3.402126026645284,Red,0,0,0,978.4612285970645
1598.4347903122264,4.4312499021826515,Blue,0,1,0,1097.3418581094256
1806.9441361672127,3.390761569464395,Red,0,0,0,1195.322816843829
1576.9396617860327,4.49019358755773,Red,0,0,0,979.3480838723364
1283.0594351689538,4.717097199789469,Blue,0,1,0,862.2867446287942
1377.4563338761238,4.477123309295401,Red,0,0,0,840.3632682485166
1507.9916003481414,4.719162248229576,Red,0,0,0,919.63600783222
1583.95007115818,4.268434930531325,Blue,0,1,0,1095.3433032841597
1304.507047909081,4.49034791630591,Blue,0,1,0,888.6375377210611
1252.0318787945066,3.9996934268273336,Red,0,0,0,776.4376438147879
1416.299504022709,2.6105775830724927,Red,0,0,0,960.8807736622715
1742.2747161901482,4.1224349633621955,Blue,0,1,0,1213.4705531649938
1393.3582491346492,3.6559026032579673,Red,0,0,0,892.5556442313559
1593.7930390726797,3.137680228740175,Red,0,0,0,1058.771115913867
1429.131154270282,4.786270587937372,Green,0,0,1,1011.0782785923287
1654.9128122868071,3.855186086066861,Red,0,0,0,1065.6796642974218
1430.0552109244975,5.5739590712017595,Red,0,0,0,822.3406940870601
1391.1632059007463,4.582556513713634,Blue,0,1,0,944.6864184448407
1626.9027429577327,4.425332789449249,Green,0,0,1,1167.5652805979503
1141.2099056600166,5.012411445472339,Red,0,0,0,648.2263616883946
1684.5720606970767,4.025649174818403,Blue,0,1,0,1177.9179837470333
1232.467976632492,4.272529046503234,Red,0,0,0,749.1011313175827
1376.7977429009957,4.22754961527039,Red,0,0,0,852.3809392671774
1406.252948705428,3.888959957187714,Red,0,0,0,889.929066234414
1218.7501691994407,4.293966472815933,Red,1,0,0,938.4267947988119
1718.300385348775,3.979607274894727,Red,0,0,0,1103.829905999406
1337.3235891432373,3.2220541357183583,Blue,0,1,0,975.0238056143482
1669.9374974076052,3.711704960506077,Red,0,0,0,1083.3710001600198
1636.1744446278312,4.570988741522415,Red,0,0,0,1016.772674163361
1529.219972811754,3.851160525731926,Blue,0,1,0,1077.8959546816313
1623.168336828102,4.42783560925598,Blue,0,1,0,1114.8260553168723
1703.5710201381223,4.7387064754016714,Red,0,0,0,1055.5643903266018
1654.5981018164605,3.268186643433701,Red,0,0,0,1094.8093390998372
1799.8388778885176,4.174118908334907,Blue,0,1,0,1251.1812691052169
1384.0364155336792,4.636629646709578,Red,0,0,0,836.9940085380964
1207.371053799411,5.130338510739741,Blue,0,1,0,788.6428121226005
1515.7345546714512,4.097821739656145,Green,0,0,1,1106.1231012872086
1558.214997291658,4.687267722423517,Blue,0,1,0,1056.3871119829846
1326.7488162854984,4.095461812412468,Green,0,0,1,973.9510807792253
1468.444101294113,3.6313804811686374,Red,0,0,0,946.3418468474471
1415.8282764275457,3.8675931637829364,Red,0,0,0,897.7001353101352
1603.9528592043382,4.271513043192277,Red,0,0,0,1009.1913492834228
1546.6022704810866,4.082111383664046,Blue,0,1,0,1078.5160201535582
1604.3695876099953,5.105424327776976,Blue,0,1,0,1067.7874949381478
1677.2604003489641,4.014745706749771,Blue,0,1,0,1173.3449949067863
1699.5360706250797,5.052661636549107,Red,1,0,0,1237.0421676101005
1646.1735460563214,3.604317221821953,Blue,0,1,0,1172.1056211483271
1216.6982250741557,4.261000371255571,Red,0,0,0,738.6387389891304
1444.2383090361932,4.089070278287684,Red,0,0,0,906.5133024109508
1410.2733311392858,3.204889280597607,Red,0,0,0,926.9468677676196
1553.9666832354271,3.9596874589577946,Blue,0,1,0,1089.7923053169093
1486.3914211026843,4.461496932732294,Green,0,0,1,1067.3991481352643
1577.702201969268,4.846967518878053,Blue,0,1,0,1062.0431654345848
1560.5450388610707,4.257144234444887,Red,0,0,0,979.524315480505
1468.9470780541683,4.796056814136146,Red,1,0,0,1088.4601139311105
1475.8473310863671,3.7503047507297707,Red,1,0,0,1145.5778942239685
1431.6903108692059,3.479465848324934,Green,0,0,1,1078.2099251921973
1730.6541035930973,4.478845782621434,Blue,0,1,0,1187.5155833840963
1616.8727279449843,5.019750865489658,Green,0,0,1,1130.823366287006
1558.7219928182076,4.711057736995619,Red,0,0,0,955.5525081229644
1484.8583092316678,3.833442808212282,Green,0,0,1,1097.7286760515533
1611.7353603327322,5.233115047588442,Red,0,0,0,966.5589998534903
1425.4310221651633,4.434823884309796,Red,0,0,0,876.0605213001244
1607.6777153572243,3.036942312860659,Red,0,0,0,1073.527285107024
1221.1551627441747,4.632518914178905,Red,1,0,0,923.182668211977
1212.358265657581,3.6996548106041964,Red,0,0,0,763.6680454300968
1476.476869255336,4.442097751932158,Green,0,0,1,1061.4289208821274
1474.8384200053708,3.795976214377601,Red,0,0,0,942.5880832848795
1620.841773793458,3.8125632062264123,Red,1,0,0,1243.9610813441
1333.1939462979226,4.681296937008378,Blue,0,1,0,899.1709155581268
1559.0424969548856,5.222618533124336,Blue,1,1,0,1230.198821212203
1151.256308043783,4.639348506992263,Green,0,0,1,823.9119902810348
1590.8909071762696,3.9743668102339886,Green,1,0,1,1364.9052945116891
1350.86790606072,4.1647266938884995,Red,0,0,0,837.3711995480791
1677.0037098268785,4.478724222488639,Green,0,0,1,1199.9663857543828
1401.2590988103545,3.875229038147417,Red,0,0,0,887.1199172598772
1436.634187996472,4.587126561647613,Red,0,0,0,876.2876035151497
1355.6060421740683,3.122209901142961,Red,0,0,0,892.8137344646998
1663.684931745324,3.8908010651556855,Blue,0,1,0,1170.0393989639424
1652.3574856660998,4.519917709470465,Green,1,0,1,1380.6543544927465
1497.7437004034666,5.255227673622866,Blue,0,1,0,985.6592066012831
1723.520114199903,4.7763513623913365,Red,0,0,0,1067.646511820365
1202.6945834786118,4.659281442038289,Blue,0,1,0,808.9221363331137
1592.6937685948733,3.848698930879329,Green,0,0,1,1172.4506914724448
1589.384070971765,4.409511332220589,Green,0,0,1,1142.0932830692059
1514.0163438253949,3.0596375163675553,Red,0,0,0,1006.8295648593985
1689.86284490234,5.057722184853732,Green,0,0,1,1180.0178821889513
1211.0181963827986,4.2501879276054035,Red,0,0,0,735.2033410876888
1571.9978239378568,4.469480085306255,Green,0,0,1,1126.9244724911869
1448.4338190555738,4.133390375367324,Red,0,0,0,907.2341545705355
1561.1932133848939,3.9442701648375333,Green,0,0,1,1145.6217411275488
1551.0770330263595,4.730158150172861,Red,0,0,0,949.2460156098084
1348.9036457885165,4.8906489520856695,Blue,0,1,0,899.7001044476782
